gid,role,role_score,cluster_id,priority_score,evidence,role_detail,secondary_roles,depth,is_seed
100000002793851100,terminal,0.9,2,0.5668538927962432,1 payer (1 seed) → 11k in; no outgoing transfers although depth 1 was crawled; seed money in 11k,terminal_observed,,1,False
100000005612411100,peripheral,0.0,18,0.5528255528255528,"116k in, 507k out (439%); 100% forwarded within 2 days, but most outflow comes from outside the graph; seed money in 69k",weak_signal,transit,1,False
100000007511163100,transit,0.7696415669274024,2,0.8056734420370785,"64k in from 2, 82k out to 3 (129%); 77% forwarded within 2 days; seed money in 16k",transit,,1,False
100000002648315100,peripheral,0.2803030303030303,5,0.4652278765360806,1 payer / 2 recipients; 76k out; no role rule met; seed money in 132k,weak_signal,,1,False
100000004739664100,transit,0.5833333333333333,9,0.4758285800414404,"12k in from 1, 10k out to 1 (83%); 0% forwarded within 2 days; seed money in 12k",transit,,1,False
100000003713616100,terminal,0.9,2,0.5806098378160464,1 payer (1 seed) → 16k in; no outgoing transfers although depth 1 was crawled; seed money in 16k,terminal_observed,,1,False
100000003476560100,terminal,0.9,8,0.6516368212598812,1 payer (1 seed) → 50k in; no outgoing transfers although depth 1 was crawled; seed money in 50k,terminal_observed,,1,False
100000008782800100,terminal,0.9,9,0.535324177231051,1 payer (1 seed) → 43k in; no outgoing transfers although depth 1 was crawled; seed money in 43k,terminal_observed,,1,False
100000004218576100,terminal,0.9,9,0.5200700599813681,1 payer (1 seed) → 26k in; no outgoing transfers although depth 1 was crawled; seed money in 26k,terminal_observed,,1,False
100000003299365100,transit,1.0,8,0.8181827261649879,"200k in from 1, 200k out to 1 (100%); 100% forwarded within 2 days; seed money in 200k",transit,,1,False
100000008730021100,terminal,0.9,2,0.5563666871870864,1 payer (1 seed) → 76k in; no outgoing transfers although depth 1 was crawled; seed money in 76k,terminal_observed,,1,False
100000002757797100,terminal,0.9,12,0.5603845127126724,1 payer (1 seed) → 100k in; no outgoing transfers although depth 1 was crawled; seed money in 100k,terminal_observed,,1,False
100000002845605100,terminal,0.9,1,0.6271893744177558,1 payer (1 seed) → 58k in; no outgoing transfers although depth 1 was crawled; seed money in 58k,terminal_observed,,1,False
100000000817146100,terminal,0.9,2,0.6532030922274825,1 payer (1 seed) → 70k in; no outgoing transfers although depth 1 was crawled; seed money in 70k,terminal_observed,,1,False
100000002957306100,terminal,0.9,2,0.6901807068104187,2 payers (2 seeds) → 398k in; no outgoing transfers although depth 1 was crawled; seed money in 398k,terminal_observed,,1,False
100000008188026100,peripheral,0.4666666666666667,2,0.6071456459483068,2 payers / 4 recipients; 338k out; no role rule met; seed money in 64k,weak_signal,,1,False
100000004790991100,terminal,0.9,2,0.6544288695064748,1 payer (1 seed) → 239k in; no outgoing transfers although depth 1 was crawled; seed money in 239k,terminal_observed,,1,False
100000002973903100,terminal,0.9,12,0.6288237441230791,3 payers (1 seed) → 93k in; no outgoing transfers although depth 1 was crawled; seed money in 44k,terminal_observed,,1,False
100000004325327100,transit,0.971158055269215,1,0.8621636149352337,"71k in from 2, 70k out to 1 (99%); 67% forwarded within 2 days; seed money in 47k",transit,,1,False
100000001477796100,terminal,0.9,18,0.5701907309446114,1 payer (1 seed) → 182k in; no outgoing transfers although depth 1 was crawled; seed money in 182k,terminal_observed,,1,False
100000007536804100,peripheral,0.09999999999999998,5,0.45362839154413437,1 payer / 2 recipients; 55k out; no role rule met; seed money in 100k,weak_signal,,1,False
100000008665380100,peripheral,0.47322720694645437,1,0.5279922131363374,2 payers / 1 recipient; 18k out; no role rule met; seed money in 10k,weak_signal,,1,False
100000001870116100,terminal,0.9,9,0.516120333193504,1 payer (1 seed) → 24k in; no outgoing transfers although depth 1 was crawled; seed money in 24k,terminal_observed,,1,False
100000001074553100,terminal,0.9,5,0.5246326754087286,2 payers (2 seeds) → 29k in; no outgoing transfers although depth 1 was crawled; seed money in 29k,terminal_observed,,1,False
100000000978041100,terminal,0.9,9,0.5364137570345996,1 payer (1 seed) → 44k in; no outgoing transfers although depth 1 was crawled; seed money in 44k,terminal_observed,,1,False
100000002603769100,terminal,0.9,1,0.6492533654396182,3 payers (1 seed) → 1.19M in; no outgoing transfers although depth 1 was crawled; seed money in 171k,terminal_observed,,1,False
100000005034574100,terminal,0.9,42,0.5750938400605807,1 payer (1 seed) → 259k in; no outgoing transfers although depth 1 was crawled; seed money in 259k,terminal_observed,,1,False
100000002958286100,terminal,0.9,5,0.5749576425851372,1 payer (1 seed) → 257k in; no outgoing transfers although depth 1 was crawled; seed money in 257k,terminal_observed,,1,False
100000005634552100,peripheral,0.35,1,0.5225897132770747,1 payer / 3 recipients; 1.20M out; no role rule met; seed money in 26k,weak_signal,,1,False
100000008736760100,terminal,0.9,9,0.5455389878893205,1 payer (1 seed) → 55k in; no outgoing transfers although depth 1 was crawled; seed money in 55k,terminal_observed,,1,False
100000008701944100,terminal,0.9,2,0.5461518765288167,1 payer (1 seed) → 52k in; no outgoing transfers although depth 1 was crawled; seed money in 52k,terminal_observed,,1,False
100000008748408100,distributor,1.0,19,0.8637017384245765,pays 21 recipients 1.50M; from 1 payer (1 seed); 100% passed on within 2 days; seed money in 360k,distributor,transit,1,False
100000008486520100,peripheral,0.5100783874580067,2,0.575298136273746,1 payer / 1 recipient; 14k out; no role rule met; seed money in 36k,weak_signal,,1,False
100000003163256100,transit,0.7191323692992215,2,0.5781582832580615,"13k in from 1, 15k out to 1 (111%); 0% forwarded within 2 days; seed money in 13k",transit,,1,False
100000003102157100,terminal,0.9,1,0.6386299623550178,1 payer (1 seed) → 97k in; no outgoing transfers although depth 1 was crawled; seed money in 97k,terminal_observed,,1,False
100000004741837100,terminal,0.9,2,0.5987241020500446,1 payer (1 seed) → 26k in; no outgoing transfers although depth 1 was crawled; seed money in 26k,terminal_observed,,1,False
100000008443341100,transit,0.7101449275362319,12,0.6319562860582817,"34k in from 2, 50k out to 3 (145%); 71% forwarded within 2 days; seed money in 33k; flags burst",transit,,1,False
100000004792397100,terminal,0.9,9,0.5530298490387183,1 payer (1 seed) → 74k in; no outgoing transfers although depth 1 was crawled; seed money in 74k,terminal_observed,,1,False
100000003809101100,peripheral,0.5844625112917796,2,0.6506380397732948,2 payers / 2 recipients; 55k out; no role rule met; seed money in 148k,weak_signal,,1,False
100000002838861100,consolidator,0.7409832568999049,5,0.8689789366064312,5 payers (2 seeds) → 555k in; sends on 2%; to 1 recipient; up to 2 payers same day; seed money in 405k,consolidator,,1,False
100000008560717100,consolidator,0.8263705103969754,1,0.834913224048479,7 payers (1 seed) → 529k in; sends on 5%; to 1 recipient; up to 2 payers same day; seed money in 47k,consolidator,,1,False
100000008693069100,terminal,0.9,9,0.5089018669949934,1 payer (1 seed) → 20k in; no outgoing transfers although depth 1 was crawled; seed money in 20k,terminal_observed,,1,False
100000008672162100,terminal,0.9,9,0.49977663614027257,1 payer (1 seed) → 16k in; no outgoing transfers although depth 1 was crawled; seed money in 16k,terminal_observed,,1,False
100000007311010100,peripheral,0.6122828784119108,8,0.6239660341655907,2 payers / 1 recipient; 20k out; no role rule met; seed money in 42k,weak_signal,,1,False
100000005505655100,peripheral,0.2095554883580284,23,0.5053834322127005,2 payers / 1 recipient; 20k out; no role rule met; seed money in 14k,weak_signal,,1,False
100000004707703100,coordinator,0.75,2,0.9491411387198527,pays 2 seeds back; downstream of 7 seeds; betweenness top 7%; seed money in 239k,coordinator,transit,1,False
100000004005964100,peripheral,0.08069458631256399,22,0.3847351685489158,3 payers / 3 recipients; 72k out; no role rule met; seed money in 14k,weak_signal,,1,False
100000008244300100,consolidator,0.75,4,0.584309869232264,5 payers (1 seed) → 65k in; sends on 0%; to 0 recipients; up to 1 payer same day; seed money in 10k,consolidator,terminal,1,False
100000002692044100,terminal,0.9,12,0.5588863404827928,1 payer (1 seed) → 97k in; no outgoing transfers although depth 1 was crawled; seed money in 97k,terminal_observed,,1,False
100000001103905100,terminal,0.9,9,0.5050883376825728,1 payer (1 seed) → 18k in; no outgoing transfers although depth 1 was crawled; seed money in 18k,terminal_observed,,1,False
100000008755361100,terminal,0.9,9,0.4969164891559571,1 payer (1 seed) → 15k in; no outgoing transfers although depth 1 was crawled; seed money in 15k,terminal_observed,,1,False
100000002810870100,terminal,0.9,9,0.5260627489008864,1 payer (1 seed) → 34k in; no outgoing transfers although depth 1 was crawled; seed money in 34k,terminal_observed,,1,False
100000005897462100,terminal,0.9,2,0.653066894752039,1 payer (1 seed) → 98k in; no outgoing transfers although depth 1 was crawled; seed money in 98k,terminal_observed,,1,False
100000000941942100,terminal,0.9,8,0.6737008122817436,1 payer (1 seed) → 130k in; no outgoing transfers although depth 1 was crawled; seed money in 130k,terminal_observed,,1,False
100000008723830100,transit,0.987418032341203,2,0.9377504898569201,"460k in from 2, 455k out to 1 (99%); 99% forwarded within 2 days; seed money in 454k",transit,,1,False
100000008776576100,terminal,0.9,9,0.49705268663140073,1 payer (1 seed) → 15k in; no outgoing transfers although depth 1 was crawled; seed money in 15k,terminal_observed,,1,False
100000005432267100,terminal,0.9,8,0.6839156229400133,2 payers (1 seed) → 350k in; no outgoing transfers although depth 1 was crawled; seed money in 250k,terminal_observed,,1,False
100000006745291100,terminal,0.9,2,0.648980970488731,1 payer (1 seed) → 83k in; no outgoing transfers although depth 1 was crawled; seed money in 83k,terminal_observed,,1,False
100000008670667100,terminal,0.9,9,0.49964043866482893,1 payer (1 seed) → 16k in; no outgoing transfers although depth 1 was crawled; seed money in 16k,terminal_observed,,1,False
100000002480800100,terminal,0.9,1,0.6826898456610209,2 payers (1 seed) → 569k in; no outgoing transfers although depth 1 was crawled; seed money in 234k,terminal_observed,,1,False
100000002182176100,terminal,0.9,1,0.6143868117260578,1 payer (1 seed) → 42k in; no outgoing transfers although depth 1 was crawled; seed money in 42k,terminal_observed,,1,False
100000008219168100,terminal,0.9,5,0.5444494080857718,1 payer (1 seed) → 53k in; no outgoing transfers although depth 1 was crawled; seed money in 53k,terminal_observed,,1,False
100000004226848100,terminal,0.9,8,0.685413795169893,1 payer (1 seed) → 302k in; no outgoing transfers although depth 1 was crawled; seed money in 302k,terminal_observed,,1,False
100000006326645100,terminal,0.9,9,0.5180270978497142,1 payer (1 seed) → 25k in; no outgoing transfers although depth 1 was crawled; seed money in 25k,terminal_observed,,1,False
100000003589877100,peripheral,0.0,3,0.5270842299667134,"176k in, 416k out (236%); 100% forwarded within 2 days, but most outflow comes from outside the graph; seed money in 26k; flags burst",weak_signal,transit,1,False
100000003942602100,transit,1.0,9,0.5316014462355926,"30k in from 1, 30k out to 1 (100%); 100% forwarded within 2 days; seed money in 30k",transit,,1,False
100000000922570100,transit,0.8461285323029235,12,0.6536797833915351,"47k in from 1, 50k out to 1 (106%); 0% forwarded within 2 days; seed money in 47k",transit,,1,False
100000005079754100,peripheral,0.4285714285714286,8,0.6375857817099503,1 payer / 2 recipients; 122k out; no role rule met; seed money in 70k,weak_signal,,1,False
100000003187359100,terminal,0.9,9,0.5065865099124524,1 payer (1 seed) → 19k in; no outgoing transfers although depth 1 was crawled; seed money in 19k,terminal_observed,,1,False
100000000998559100,terminal,0.9,8,0.669478690542992,1 payer (1 seed) → 100k in; no outgoing transfers although depth 1 was crawled; seed money in 100k,terminal_observed,,1,False
100000008690932100,terminal,0.9,9,0.5131239887337449,1 payer (1 seed) → 23k in; no outgoing transfers although depth 1 was crawled; seed money in 23k,terminal_observed,,1,False
100000008773876100,terminal,0.9,9,0.519797665030481,1 payer (1 seed) → 26k in; no outgoing transfers although depth 1 was crawled; seed money in 26k,terminal_observed,,1,False
100000006789108100,terminal,0.9,2,0.623103450154448,1 payer (1 seed) → 38k in; no outgoing transfers although depth 1 was crawled; seed money in 38k,terminal_observed,,1,False
100000004058740100,terminal,0.9,9,0.523202601916571,1 payer (1 seed) → 30k in; no outgoing transfers although depth 1 was crawled; seed money in 30k,terminal_observed,,1,False
100000007641801100,terminal,0.9,5,0.5720974956008216,1 payer (1 seed) → 200k in; no outgoing transfers although depth 1 was crawled; seed money in 200k,terminal_observed,,1,False
100000000555721100,terminal,0.9,1,0.6383575674041306,2 payers (1 seed) → 113k in; no outgoing transfers although depth 1 was crawled; seed money in 95k,terminal_observed,,1,False
100000008729801100,terminal,0.9,9,0.503317770501806,1 payer (1 seed) → 18k in; no outgoing transfers although depth 1 was crawled; seed money in 18k,terminal_observed,,1,False
100000004664905100,terminal,0.9,2,0.6541564745555878,2 payers (1 seed) → 329k in; no outgoing transfers although depth 1 was crawled; seed money in 238k,terminal_observed,,1,False
100000003057225100,terminal,0.9,2,0.6538840796047005,1 payer (1 seed) → 236k in; no outgoing transfers although depth 1 was crawled; seed money in 236k,terminal_observed,,1,False
100000000703902100,terminal,0.9,9,0.5184356902760451,1 payer (1 seed) → 25k in; no outgoing transfers although depth 1 was crawled; seed money in 25k,terminal_observed,,1,False
100000008720798100,terminal,0.9,9,0.49964043866482893,1 payer (1 seed) → 16k in; no outgoing transfers although depth 1 was crawled; seed money in 16k,terminal_observed,,1,False
100000001411870100,terminal,0.9,5,0.5855129469320157,2 payers (1 seed) → 900k in; no outgoing transfers although depth 1 was crawled; seed money in 784k,terminal_observed,,1,False
100000008556318100,terminal,0.9,8,0.6720664425764205,2 payers (1 seed) → 180k in; no outgoing transfers although depth 1 was crawled; seed money in 117k,terminal_observed,,1,False
100000002720627100,terminal,0.9,2,0.6643712852138574,1 payer (1 seed) → 199k in; no outgoing transfers although depth 1 was crawled; seed money in 199k,terminal_observed,,1,False
